,date,type_objet,nombre_objets_perdus
402,2016-06-24 00:00:00+00:00,"Bijoux, montres",26
403,2016-06-24 00:00:00+00:00,"Clés, porte-clés, badge magnétique",103
404,2016-06-24 00:00:00+00:00,Divers,35
405,2016-06-24 00:00:00+00:00,Instruments de musique,5
406,2016-06-24 00:00:00+00:00,"Livres, articles de papéterie",64
407,2016-06-24 00:00:00+00:00,Optique,127
408,2016-06-24 00:00:00+00:00,Parapluies,57
409,2016-06-24 00:00:00+00:00,Pièces d'identités et papiers personnels,191
410,2016-06-24 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",253
411,2016-06-24 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",19
412,2016-06-24 00:00:00+00:00,"Vêtements, chaussures",326
413,2016-07-01 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",322
414,2016-07-01 00:00:00+00:00,"Articles d'enfants, de puériculture",19
415,2016-07-01 00:00:00+00:00,"Articles de sport, loisirs, camping",30
416,2016-07-01 00:00:00+00:00,Articles médicaux,9
417,2016-07-01 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",538
418,2016-07-01 00:00:00+00:00,"Bijoux, montres",18
419,2016-07-01 00:00:00+00:00,"Clés, porte-clés, badge magnétique",136
420,2016-07-01 00:00:00+00:00,Divers,25
421,2016-07-01 00:00:00+00:00,Instruments de musique,3
422,2016-07-01 00:00:00+00:00,"Livres, articles de papéterie",55
423,2016-07-01 00:00:00+00:00,Optique,149
424,2016-07-01 00:00:00+00:00,Parapluies,20
425,2016-07-01 00:00:00+00:00,Pièces d'identités et papiers personnels,205
426,2016-07-01 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",259
427,2016-07-01 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",25
428,2016-07-01 00:00:00+00:00,"Vêtements, chaussures",318
429,2016-07-08 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",312
430,2016-07-08 00:00:00+00:00,"Articles d'enfants, de puériculture",19
431,2016-07-08 00:00:00+00:00,"Articles de sport, loisirs, camping",41
432,2016-07-08 00:00:00+00:00,Articles médicaux,18
433,2016-07-08 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",601
434,2016-07-08 00:00:00+00:00,"Bijoux, montres",22
435,2016-07-08 00:00:00+00:00,"Clés, porte-clés, badge magnétique",98
436,2016-07-08 00:00:00+00:00,Divers,46
437,2016-07-08 00:00:00+00:00,Instruments de musique,6
438,2016-07-08 00:00:00+00:00,"Livres, articles de papéterie",61
439,2016-07-08 00:00:00+00:00,Optique,154
440,2016-07-08 00:00:00+00:00,Parapluies,13
441,2016-07-08 00:00:00+00:00,Pièces d'identités et papiers personnels,224
442,2016-07-08 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",234
443,2016-07-08 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",31
444,2016-07-08 00:00:00+00:00,"Vêtements, chaussures",404
445,2016-07-15 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",281
446,2016-07-15 00:00:00+00:00,"Articles d'enfants, de puériculture",34
447,2016-07-15 00:00:00+00:00,"Articles de sport, loisirs, camping",33
448,2016-07-15 00:00:00+00:00,Articles médicaux,11
449,2016-07-15 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",581
450,2016-07-15 00:00:00+00:00,"Bijoux, montres",20
451,2016-07-15 00:00:00+00:00,"Clés, porte-clés, badge magnétique",95
452,2016-07-15 00:00:00+00:00,Divers,40
453,2016-07-15 00:00:00+00:00,Instruments de musique,5
454,2016-07-15 00:00:00+00:00,"Livres, articles de papéterie",41
455,2016-07-15 00:00:00+00:00,Optique,163
456,2016-07-15 00:00:00+00:00,Parapluies,10
457,2016-07-15 00:00:00+00:00,Pièces d'identités et papiers personnels,190
458,2016-07-15 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",266
459,2016-07-15 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",31
460,2016-07-15 00:00:00+00:00,"Vêtements, chaussures",294
461,2016-07-22 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",301
462,2016-07-22 00:00:00+00:00,"Articles d'enfants, de puériculture",36
463,2016-07-22 00:00:00+00:00,"Articles de sport, loisirs, camping",40
464,2016-07-22 00:00:00+00:00,Articles médicaux,13
465,2016-07-22 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",561
466,2016-07-22 00:00:00+00:00,"Bijoux, montres",31
467,2016-07-22 00:00:00+00:00,"Clés, porte-clés, badge magnétique",112
468,2016-07-22 00:00:00+00:00,Divers,49
469,2016-07-22 00:00:00+00:00,Instruments de musique,9
470,2016-07-22 00:00:00+00:00,"Livres, articles de papéterie",45
471,2016-07-22 00:00:00+00:00,Optique,166
472,2016-07-22 00:00:00+00:00,Parapluies,1
473,2016-07-22 00:00:00+00:00,Pièces d'identités et papiers personnels,176
474,2016-07-22 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",255
475,2016-07-22 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",23
476,2016-07-22 00:00:00+00:00,"Vêtements, chaussures",339
477,2016-07-29 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",269
478,2016-07-29 00:00:00+00:00,"Articles d'enfants, de puériculture",29
479,2016-07-29 00:00:00+00:00,"Articles de sport, loisirs, camping",43
480,2016-07-29 00:00:00+00:00,Articles médicaux,12
481,2016-07-29 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",533
482,2016-07-29 00:00:00+00:00,"Bijoux, montres",19
483,2016-07-29 00:00:00+00:00,"Clés, porte-clés, badge magnétique",112
484,2016-07-29 00:00:00+00:00,Divers,40
485,2016-07-29 00:00:00+00:00,Instruments de musique,3
486,2016-07-29 00:00:00+00:00,"Livres, articles de papéterie",41
487,2016-07-29 00:00:00+00:00,Optique,127
488,2016-07-29 00:00:00+00:00,Parapluies,6
489,2016-07-29 00:00:00+00:00,Pièces d'identités et papiers personnels,164
490,2016-07-29 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",250
491,2016-07-29 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",28
492,2016-07-29 00:00:00+00:00,"Vêtements, chaussures",246
493,2016-08-05 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",283
494,2016-08-05 00:00:00+00:00,"Articles d'enfants, de puériculture",39
495,2016-08-05 00:00:00+00:00,"Articles de sport, loisirs, camping",49
496,2016-08-05 00:00:00+00:00,Articles médicaux,20
497,2016-08-05 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",592
498,2016-08-05 00:00:00+00:00,"Bijoux, montres",17
499,2016-08-05 00:00:00+00:00,"Clés, porte-clés, badge magnétique",78
500,2016-08-05 00:00:00+00:00,Divers,38
501,2016-08-05 00:00:00+00:00,Instruments de musique,7
502,2016-08-05 00:00:00+00:00,"Livres, articles de papéterie",40
503,2016-08-05 00:00:00+00:00,Optique,140
504,2016-08-05 00:00:00+00:00,Parapluies,19
505,2016-08-05 00:00:00+00:00,Pièces d'identités et papiers personnels,183
506,2016-08-05 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",249
507,2016-08-05 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",33
508,2016-08-05 00:00:00+00:00,"Vêtements, chaussures",322
509,2016-08-12 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",259
510,2016-08-12 00:00:00+00:00,"Articles d'enfants, de puériculture",42
511,2016-08-12 00:00:00+00:00,"Articles de sport, loisirs, camping",47
512,2016-08-12 00:00:00+00:00,Articles médicaux,15
513,2016-08-12 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",525
514,2016-08-12 00:00:00+00:00,"Bijoux, montres",20
515,2016-08-12 00:00:00+00:00,"Clés, porte-clés, badge magnétique",95
516,2016-08-12 00:00:00+00:00,Divers,43
517,2016-08-12 00:00:00+00:00,Instruments de musique,4
518,2016-08-12 00:00:00+00:00,"Livres, articles de papéterie",39
519,2016-08-12 00:00:00+00:00,Optique,171
520,2016-08-12 00:00:00+00:00,Parapluies,7
521,2016-08-12 00:00:00+00:00,Pièces d'identités et papiers personnels,168
522,2016-08-12 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",253
523,2016-08-12 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",5
524,2016-08-12 00:00:00+00:00,"Vêtements, chaussures",278
525,2016-08-19 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",246
526,2016-08-19 00:00:00+00:00,"Articles d'enfants, de puériculture",28
527,2016-08-19 00:00:00+00:00,"Articles de sport, loisirs, camping",50
528,2016-08-19 00:00:00+00:00,Articles médicaux,11
529,2016-08-19 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",506
530,2016-08-19 00:00:00+00:00,"Bijoux, montres",14
531,2016-08-19 00:00:00+00:00,"Clés, porte-clés, badge magnétique",100
532,2016-08-19 00:00:00+00:00,Divers,35
533,2016-08-19 00:00:00+00:00,Instruments de musique,8
534,2016-08-19 00:00:00+00:00,"Livres, articles de papéterie",54
535,2016-08-19 00:00:00+00:00,Optique,150
536,2016-08-19 00:00:00+00:00,Parapluies,18
537,2016-08-19 00:00:00+00:00,Pièces d'identités et papiers personnels,155
538,2016-08-19 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",256
539,2016-08-19 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",18
540,2016-08-19 00:00:00+00:00,"Vêtements, chaussures",318
541,2016-08-26 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",276
542,2016-08-26 00:00:00+00:00,"Articles d'enfants, de puériculture",40
543,2016-08-26 00:00:00+00:00,"Articles de sport, loisirs, camping",51
544,2016-08-26 00:00:00+00:00,Articles médicaux,24
545,2016-08-26 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",523
546,2016-08-26 00:00:00+00:00,"Bijoux, montres",18
547,2016-08-26 00:00:00+00:00,"Clés, porte-clés, badge magnétique",92
548,2016-08-26 00:00:00+00:00,Divers,43
549,2016-08-26 00:00:00+00:00,Instruments de musique,4
550,2016-08-26 00:00:00+00:00,"Livres, articles de papéterie",43
551,2016-08-26 00:00:00+00:00,Optique,136
552,2016-08-26 00:00:00+00:00,Parapluies,14
553,2016-08-26 00:00:00+00:00,Pièces d'identités et papiers personnels,177
554,2016-08-26 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",221
555,2016-08-26 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",28
556,2016-08-26 00:00:00+00:00,"Vêtements, chaussures",279
557,2016-09-02 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",264
558,2016-09-02 00:00:00+00:00,"Articles d'enfants, de puériculture",20
559,2016-09-02 00:00:00+00:00,"Articles de sport, loisirs, camping",37
560,2016-09-02 00:00:00+00:00,Articles médicaux,19
561,2016-09-02 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",532
562,2016-09-02 00:00:00+00:00,"Bijoux, montres",15
563,2016-09-02 00:00:00+00:00,"Clés, porte-clés, badge magnétique",100
564,2016-09-02 00:00:00+00:00,Divers,40
565,2016-09-02 00:00:00+00:00,Instruments de musique,5
566,2016-09-02 00:00:00+00:00,"Livres, articles de papéterie",46
567,2016-09-02 00:00:00+00:00,Optique,141
568,2016-09-02 00:00:00+00:00,Parapluies,12
569,2016-09-02 00:00:00+00:00,Pièces d'identités et papiers personnels,163
570,2016-09-02 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",208
571,2016-09-02 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",26
572,2016-09-02 00:00:00+00:00,"Vêtements, chaussures",275
573,2016-09-09 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",312
574,2016-09-09 00:00:00+00:00,"Articles d'enfants, de puériculture",24
575,2016-09-09 00:00:00+00:00,"Articles de sport, loisirs, camping",29
576,2016-09-09 00:00:00+00:00,Articles médicaux,15
577,2016-09-09 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",457
578,2016-09-09 00:00:00+00:00,"Bijoux, montres",21
579,2016-09-09 00:00:00+00:00,"Clés, porte-clés, badge magnétique",118
580,2016-09-09 00:00:00+00:00,Divers,33
581,2016-09-09 00:00:00+00:00,Instruments de musique,7
582,2016-09-09 00:00:00+00:00,"Livres, articles de papéterie",58
583,2016-09-09 00:00:00+00:00,Optique,123
584,2016-09-09 00:00:00+00:00,Parapluies,14
585,2016-09-09 00:00:00+00:00,Pièces d'identités et papiers personnels,164
586,2016-09-09 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",221
587,2016-09-09 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",37
588,2016-09-09 00:00:00+00:00,"Vêtements, chaussures",324
589,2016-09-16 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",260
590,2016-09-16 00:00:00+00:00,"Articles d'enfants, de puériculture",17
591,2016-09-16 00:00:00+00:00,"Articles de sport, loisirs, camping",19
592,2016-09-16 00:00:00+00:00,Articles médicaux,14
593,2016-09-16 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",475
594,2016-09-16 00:00:00+00:00,"Bijoux, montres",17
595,2016-09-16 00:00:00+00:00,"Clés, porte-clés, badge magnétique",104
596,2016-09-16 00:00:00+00:00,Divers,35
597,2016-09-16 00:00:00+00:00,Instruments de musique,3
598,2016-09-16 00:00:00+00:00,"Livres, articles de papéterie",58
599,2016-09-16 00:00:00+00:00,Optique,144
600,2016-09-16 00:00:00+00:00,Parapluies,22
601,2016-09-16 00:00:00+00:00,Pièces d'identités et papiers personnels,157
602,2016-09-16 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",225
603,2016-09-16 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",27
604,2016-09-16 00:00:00+00:00,"Vêtements, chaussures",276
605,2016-09-23 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",290
606,2016-09-23 00:00:00+00:00,"Articles d'enfants, de puériculture",21
607,2016-09-23 00:00:00+00:00,"Articles de sport, loisirs, camping",21
608,2016-09-23 00:00:00+00:00,Articles médicaux,15
609,2016-09-23 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",483
610,2016-09-23 00:00:00+00:00,"Bijoux, montres",23
611,2016-09-23 00:00:00+00:00,"Clés, porte-clés, badge magnétique",124
612,2016-09-23 00:00:00+00:00,Divers,32
613,2016-09-23 00:00:00+00:00,Instruments de musique,4
614,2016-09-23 00:00:00+00:00,"Livres, articles de papéterie",50
615,2016-09-23 00:00:00+00:00,Optique,112
616,2016-09-23 00:00:00+00:00,Parapluies,21
617,2016-09-23 00:00:00+00:00,Pièces d'identités et papiers personnels,183
618,2016-09-23 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",264
619,2016-09-23 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",19
620,2016-09-23 00:00:00+00:00,"Vêtements, chaussures",321
621,2016-09-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",272
622,2016-09-30 00:00:00+00:00,"Articles d'enfants, de puériculture",12
623,2016-09-30 00:00:00+00:00,"Articles de sport, loisirs, camping",37
624,2016-09-30 00:00:00+00:00,Articles médicaux,13
625,2016-09-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",517
626,2016-09-30 00:00:00+00:00,"Bijoux, montres",21
627,2016-09-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",84
628,2016-09-30 00:00:00+00:00,Divers,40
629,2016-09-30 00:00:00+00:00,Instruments de musique,2
630,2016-09-30 00:00:00+00:00,"Livres, articles de papéterie",63
631,2016-09-30 00:00:00+00:00,Optique,110
632,2016-09-30 00:00:00+00:00,Parapluies,14
633,2016-09-30 00:00:00+00:00,Pièces d'identités et papiers personnels,153
634,2016-09-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",235
635,2016-09-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",27
636,2016-09-30 00:00:00+00:00,"Vêtements, chaussures",356
637,2016-10-07 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",279
638,2016-10-07 00:00:00+00:00,"Articles d'enfants, de puériculture",14
639,2016-10-07 00:00:00+00:00,"Articles de sport, loisirs, camping",13
640,2016-10-07 00:00:00+00:00,Articles médicaux,15
641,2016-10-07 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",604
642,2016-10-07 00:00:00+00:00,"Bijoux, montres",15
643,2016-10-07 00:00:00+00:00,"Clés, porte-clés, badge magnétique",105
644,2016-10-07 00:00:00+00:00,Divers,32
645,2016-10-07 00:00:00+00:00,Instruments de musique,2
646,2016-10-07 00:00:00+00:00,"Livres, articles de papéterie",58
647,2016-10-07 00:00:00+00:00,Optique,120
648,2016-10-07 00:00:00+00:00,Parapluies,10
649,2016-10-07 00:00:00+00:00,Pièces d'identités et papiers personnels,194
650,2016-10-07 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",274
651,2016-10-07 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",25
652,2016-10-07 00:00:00+00:00,"Vêtements, chaussures",285
653,2016-10-14 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",260
654,2016-10-14 00:00:00+00:00,"Articles d'enfants, de puériculture",28
655,2016-10-14 00:00:00+00:00,"Articles de sport, loisirs, camping",13
656,2016-10-14 00:00:00+00:00,Articles médicaux,9
657,2016-10-14 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",558
658,2016-10-14 00:00:00+00:00,"Bijoux, montres",15
659,2016-10-14 00:00:00+00:00,"Clés, porte-clés, badge magnétique",108
660,2016-10-14 00:00:00+00:00,Divers,34
661,2016-10-14 00:00:00+00:00,Instruments de musique,3
662,2016-10-14 00:00:00+00:00,"Livres, articles de papéterie",70
663,2016-10-14 00:00:00+00:00,Optique,116
664,2016-10-14 00:00:00+00:00,Parapluies,16
665,2016-10-14 00:00:00+00:00,Pièces d'identités et papiers personnels,164
666,2016-10-14 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",253
667,2016-10-14 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",14
668,2016-10-14 00:00:00+00:00,"Vêtements, chaussures",207
669,2016-10-21 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",293
670,2016-10-21 00:00:00+00:00,"Articles d'enfants, de puériculture",22
671,2016-10-21 00:00:00+00:00,"Articles de sport, loisirs, camping",18
672,2016-10-21 00:00:00+00:00,Articles médicaux,9
673,2016-10-21 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",578
674,2016-10-21 00:00:00+00:00,"Bijoux, montres",15
675,2016-10-21 00:00:00+00:00,"Clés, porte-clés, badge magnétique",86
676,2016-10-21 00:00:00+00:00,Divers,54
677,2016-10-21 00:00:00+00:00,Instruments de musique,6
678,2016-10-21 00:00:00+00:00,"Livres, articles de papéterie",57
679,2016-10-21 00:00:00+00:00,Optique,91
680,2016-10-21 00:00:00+00:00,Parapluies,24
681,2016-10-21 00:00:00+00:00,Pièces d'identités et papiers personnels,142
682,2016-10-21 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",220
683,2016-10-21 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",28
684,2016-10-21 00:00:00+00:00,"Vêtements, chaussures",240
685,2016-10-28 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",237
686,2016-10-28 00:00:00+00:00,"Articles d'enfants, de puériculture",43
687,2016-10-28 00:00:00+00:00,"Articles de sport, loisirs, camping",15
688,2016-10-28 00:00:00+00:00,Articles médicaux,11
689,2016-10-28 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",585
690,2016-10-28 00:00:00+00:00,"Bijoux, montres",18
691,2016-10-28 00:00:00+00:00,"Clés, porte-clés, badge magnétique",77
692,2016-10-28 00:00:00+00:00,Divers,29
693,2016-10-28 00:00:00+00:00,Instruments de musique,3
694,2016-10-28 00:00:00+00:00,"Livres, articles de papéterie",54
695,2016-10-28 00:00:00+00:00,Optique,99
696,2016-10-28 00:00:00+00:00,Parapluies,33
697,2016-10-28 00:00:00+00:00,Pièces d'identités et papiers personnels,179
698,2016-10-28 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",203
699,2016-10-28 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",15
700,2016-10-28 00:00:00+00:00,"Vêtements, chaussures",287
701,2016-11-04 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",235
702,2016-11-04 00:00:00+00:00,"Articles d'enfants, de puériculture",24
703,2016-11-04 00:00:00+00:00,"Articles de sport, loisirs, camping",20
