,date,code_departement,type_objet,nombre d'objets perdus par type,nombre_voyageurs
1922,2017,76,"Articles d'enfants, de puériculture",5,12119132
1923,2017,76,"Articles de sport, loisirs, camping",21,12119132
1924,2017,76,Articles médicaux,8,12119132
1925,2017,76,"Bagagerie: sacs, valises, cartables",444,12119132
1926,2017,76,"Bijoux, montres",11,12119132
1927,2017,76,"Clés, porte-clés, badge magnétique",50,12119132
1928,2017,76,Divers,14,12119132
1929,2017,76,Instruments de musique,2,12119132
1930,2017,76,"Livres, articles de papéterie",14,12119132
1931,2017,76,Optique,84,12119132
1932,2017,76,Parapluies,2,12119132
1933,2017,76,Pièces d'identités et papiers personnels,73,12119132
1934,2017,76,"Porte-monnaie / portefeuille, argent, titres",140,12119132
1935,2017,76,"Vélos, trottinettes, accessoires 2 roues",9,12119132
1936,2017,76,"Vêtements, chaussures",116,12119132
1937,2017,77,"Appareils électroniques, informatiques, appareils photo",89,117762270
1938,2017,77,"Articles d'enfants, de puériculture",5,117762270
1939,2017,77,"Articles de sport, loisirs, camping",1,117762270
1940,2017,77,"Bagagerie: sacs, valises, cartables",227,117762270
1941,2017,77,"Bijoux, montres",7,117762270
1942,2017,77,"Clés, porte-clés, badge magnétique",8,117762270
1943,2017,77,Divers,6,117762270
1944,2017,77,Instruments de musique,1,117762270
1945,2017,77,"Livres, articles de papéterie",1,117762270
1946,2017,77,Optique,11,117762270
1947,2017,77,Parapluies,1,117762270
1948,2017,77,Pièces d'identités et papiers personnels,36,117762270
1949,2017,77,"Porte-monnaie / portefeuille, argent, titres",101,117762270
1950,2017,77,"Vélos, trottinettes, accessoires 2 roues",1,117762270
1951,2017,77,"Vêtements, chaussures",58,117762270
1952,2017,78,"Appareils électroniques, informatiques, appareils photo",45,195162470
1953,2017,78,"Articles d'enfants, de puériculture",2,195162470
1954,2017,78,"Articles de sport, loisirs, camping",1,195162470
1955,2017,78,Articles médicaux,1,195162470
1956,2017,78,"Bagagerie: sacs, valises, cartables",44,195162470
1957,2017,78,"Bijoux, montres",1,195162470
1958,2017,78,"Clés, porte-clés, badge magnétique",25,195162470
1959,2017,78,Divers,2,195162470
1960,2017,78,Instruments de musique,1,195162470
1961,2017,78,"Livres, articles de papéterie",3,195162470
1962,2017,78,Optique,15,195162470
1963,2017,78,Pièces d'identités et papiers personnels,31,195162470
1964,2017,78,"Porte-monnaie / portefeuille, argent, titres",58,195162470
1965,2017,78,"Vêtements, chaussures",7,195162470
1966,2017,79,"Appareils électroniques, informatiques, appareils photo",37,1689131
1967,2017,79,"Articles d'enfants, de puériculture",2,1689131
1968,2017,79,"Articles de sport, loisirs, camping",5,1689131
1969,2017,79,"Bagagerie: sacs, valises, cartables",39,1689131
1970,2017,79,"Bijoux, montres",5,1689131
1971,2017,79,"Clés, porte-clés, badge magnétique",11,1689131
1972,2017,79,Divers,3,1689131
1973,2017,79,Instruments de musique,1,1689131
1974,2017,79,"Livres, articles de papéterie",1,1689131
1975,2017,79,Optique,7,1689131
1976,2017,79,Parapluies,8,1689131
1977,2017,79,Pièces d'identités et papiers personnels,3,1689131
1978,2017,79,"Porte-monnaie / portefeuille, argent, titres",8,1689131
1979,2017,79,"Vêtements, chaussures",26,1689131
1980,2017,80,"Appareils électroniques, informatiques, appareils photo",86,9844915
1981,2017,80,"Articles d'enfants, de puériculture",12,9844915
1982,2017,80,"Articles de sport, loisirs, camping",4,9844915
1983,2017,80,Articles médicaux,2,9844915
1984,2017,80,"Bagagerie: sacs, valises, cartables",168,9844915
1985,2017,80,"Bijoux, montres",4,9844915
1986,2017,80,"Clés, porte-clés, badge magnétique",42,9844915
1987,2017,80,Divers,6,9844915
1988,2017,80,Instruments de musique,1,9844915
1989,2017,80,"Livres, articles de papéterie",6,9844915
1990,2017,80,Optique,51,9844915
1991,2017,80,Parapluies,12,9844915
1992,2017,80,Pièces d'identités et papiers personnels,6,9844915
1993,2017,80,"Porte-monnaie / portefeuille, argent, titres",51,9844915
1994,2017,80,"Vélos, trottinettes, accessoires 2 roues",13,9844915
1995,2017,80,"Vêtements, chaussures",45,9844915
1996,2017,82,"Appareils électroniques, informatiques, appareils photo",6,1789884
1997,2017,82,Articles médicaux,1,1789884
1998,2017,82,"Bagagerie: sacs, valises, cartables",19,1789884
1999,2017,82,"Bijoux, montres",2,1789884
2000,2017,82,"Clés, porte-clés, badge magnétique",3,1789884
2001,2017,82,Divers,1,1789884
2002,2017,82,Optique,4,1789884
2003,2017,82,Pièces d'identités et papiers personnels,1,1789884
2004,2017,82,"Porte-monnaie / portefeuille, argent, titres",4,1789884
2005,2017,83,"Appareils électroniques, informatiques, appareils photo",101,8948031
2006,2017,83,"Articles d'enfants, de puériculture",15,8948031
2007,2017,83,"Articles de sport, loisirs, camping",15,8948031
2008,2017,83,Articles médicaux,1,8948031
2009,2017,83,"Bagagerie: sacs, valises, cartables",178,8948031
2010,2017,83,"Bijoux, montres",4,8948031
2011,2017,83,"Clés, porte-clés, badge magnétique",28,8948031
2012,2017,83,Divers,16,8948031
2013,2017,83,Instruments de musique,1,8948031
2014,2017,83,"Livres, articles de papéterie",15,8948031
2015,2017,83,Optique,34,8948031
2016,2017,83,Parapluies,2,8948031
2017,2017,83,Pièces d'identités et papiers personnels,47,8948031
2018,2017,83,"Porte-monnaie / portefeuille, argent, titres",78,8948031
2019,2017,83,"Vélos, trottinettes, accessoires 2 roues",7,8948031
2020,2017,83,"Vêtements, chaussures",82,8948031
2021,2017,84,"Appareils électroniques, informatiques, appareils photo",138,8465258
2022,2017,84,"Articles d'enfants, de puériculture",1,8465258
2023,2017,84,"Articles de sport, loisirs, camping",5,8465258
2024,2017,84,Articles médicaux,1,8465258
2025,2017,84,"Bagagerie: sacs, valises, cartables",254,8465258
2026,2017,84,"Clés, porte-clés, badge magnétique",16,8465258
2027,2017,84,Divers,17,8465258
2028,2017,84,Instruments de musique,6,8465258
2029,2017,84,"Livres, articles de papéterie",5,8465258
2030,2017,84,Optique,27,8465258
2031,2017,84,Parapluies,1,8465258
2032,2017,84,Pièces d'identités et papiers personnels,28,8465258
2033,2017,84,"Porte-monnaie / portefeuille, argent, titres",77,8465258
2034,2017,84,"Vélos, trottinettes, accessoires 2 roues",9,8465258
2035,2017,84,"Vêtements, chaussures",51,8465258
2036,2017,85,"Appareils électroniques, informatiques, appareils photo",12,2245738
2037,2017,85,"Articles d'enfants, de puériculture",1,2245738
2038,2017,85,"Bagagerie: sacs, valises, cartables",9,2245738
2039,2017,85,"Bijoux, montres",1,2245738
2040,2017,85,"Clés, porte-clés, badge magnétique",2,2245738
2041,2017,85,Divers,1,2245738
2042,2017,85,Optique,1,2245738
2043,2017,85,Pièces d'identités et papiers personnels,2,2245738
2044,2017,85,"Porte-monnaie / portefeuille, argent, titres",5,2245738
2045,2017,85,"Vélos, trottinettes, accessoires 2 roues",1,2245738
2046,2017,85,"Vêtements, chaussures",13,2245738
2047,2017,86,"Appareils électroniques, informatiques, appareils photo",78,4245594
2048,2017,86,"Articles d'enfants, de puériculture",17,4245594
2049,2017,86,"Articles de sport, loisirs, camping",9,4245594
2050,2017,86,Articles médicaux,4,4245594
2051,2017,86,"Bagagerie: sacs, valises, cartables",178,4245594
2052,2017,86,"Bijoux, montres",6,4245594
2053,2017,86,"Clés, porte-clés, badge magnétique",29,4245594
2054,2017,86,Divers,30,4245594
2055,2017,86,Instruments de musique,3,4245594
2056,2017,86,"Livres, articles de papéterie",19,4245594
2057,2017,86,Optique,44,4245594
2058,2017,86,Parapluies,23,4245594
2059,2017,86,Pièces d'identités et papiers personnels,26,4245594
2060,2017,86,"Porte-monnaie / portefeuille, argent, titres",32,4245594
2061,2017,86,"Vélos, trottinettes, accessoires 2 roues",19,4245594
2062,2017,86,"Vêtements, chaussures",190,4245594
2063,2017,87,"Appareils électroniques, informatiques, appareils photo",60,2190677
2064,2017,87,"Articles d'enfants, de puériculture",11,2190677
2065,2017,87,"Articles de sport, loisirs, camping",4,2190677
2066,2017,87,Articles médicaux,4,2190677
2067,2017,87,"Bagagerie: sacs, valises, cartables",79,2190677
2068,2017,87,"Bijoux, montres",8,2190677
2069,2017,87,"Clés, porte-clés, badge magnétique",20,2190677
2070,2017,87,Divers,8,2190677
2071,2017,87,Instruments de musique,1,2190677
2072,2017,87,"Livres, articles de papéterie",11,2190677
2073,2017,87,Optique,33,2190677
2074,2017,87,Parapluies,7,2190677
2075,2017,87,Pièces d'identités et papiers personnels,7,2190677
2076,2017,87,"Porte-monnaie / portefeuille, argent, titres",51,2190677
2077,2017,87,"Vélos, trottinettes, accessoires 2 roues",5,2190677
2078,2017,87,"Vêtements, chaussures",72,2190677
2079,2017,88,"Appareils électroniques, informatiques, appareils photo",52,3144474
2080,2017,88,"Articles de sport, loisirs, camping",5,3144474
2081,2017,88,Articles médicaux,4,3144474
2082,2017,88,"Bagagerie: sacs, valises, cartables",91,3144474
2083,2017,88,"Bijoux, montres",2,3144474
2084,2017,88,"Clés, porte-clés, badge magnétique",18,3144474
2085,2017,88,Divers,6,3144474
2086,2017,88,Instruments de musique,2,3144474
2087,2017,88,"Livres, articles de papéterie",9,3144474
2088,2017,88,Optique,31,3144474
2089,2017,88,Parapluies,11,3144474
2090,2017,88,Pièces d'identités et papiers personnels,12,3144474
2091,2017,88,"Porte-monnaie / portefeuille, argent, titres",17,3144474
2092,2017,88,"Vélos, trottinettes, accessoires 2 roues",6,3144474
2093,2017,88,"Vêtements, chaussures",95,3144474
2094,2017,89,"Appareils électroniques, informatiques, appareils photo",26,3083286
2095,2017,89,"Articles d'enfants, de puériculture",1,3083286
2096,2017,89,"Articles de sport, loisirs, camping",4,3083286
2097,2017,89,Articles médicaux,2,3083286
2098,2017,89,"Bagagerie: sacs, valises, cartables",64,3083286
2099,2017,89,"Bijoux, montres",3,3083286
2100,2017,89,"Clés, porte-clés, badge magnétique",11,3083286
2101,2017,89,Divers,4,3083286
2102,2017,89,Instruments de musique,1,3083286
2103,2017,89,Optique,5,3083286
2104,2017,89,Pièces d'identités et papiers personnels,5,3083286
2105,2017,89,"Porte-monnaie / portefeuille, argent, titres",21,3083286
2106,2017,89,"Vélos, trottinettes, accessoires 2 roues",2,3083286
2107,2017,89,"Vêtements, chaussures",6,3083286
2108,2017,90,"Appareils électroniques, informatiques, appareils photo",20,1977545
2109,2017,90,"Articles d'enfants, de puériculture",2,1977545
2110,2017,90,"Bagagerie: sacs, valises, cartables",28,1977545
2111,2017,90,"Bijoux, montres",1,1977545
2112,2017,90,"Clés, porte-clés, badge magnétique",1,1977545
2113,2017,90,Divers,2,1977545
2114,2017,90,Instruments de musique,1,1977545
2115,2017,90,"Porte-monnaie / portefeuille, argent, titres",7,1977545
2116,2017,90,"Vêtements, chaussures",4,1977545
2117,2017,91,"Appareils électroniques, informatiques, appareils photo",32,159810504
2118,2017,91,"Articles d'enfants, de puériculture",4,159810504
2119,2017,91,"Articles de sport, loisirs, camping",2,159810504
2120,2017,91,Articles médicaux,1,159810504
2121,2017,91,"Bagagerie: sacs, valises, cartables",98,159810504
2122,2017,91,"Bijoux, montres",2,159810504
2123,2017,91,"Clés, porte-clés, badge magnétique",14,159810504
2124,2017,91,Divers,12,159810504
2125,2017,91,"Livres, articles de papéterie",3,159810504
2126,2017,91,Optique,14,159810504
2127,2017,91,Parapluies,2,159810504
2128,2017,91,Pièces d'identités et papiers personnels,27,159810504
2129,2017,91,"Porte-monnaie / portefeuille, argent, titres",25,159810504
2130,2017,91,"Vélos, trottinettes, accessoires 2 roues",7,159810504
2131,2017,91,"Vêtements, chaussures",26,159810504
2132,2017,92,"Appareils électroniques, informatiques, appareils photo",4,151173382
2133,2017,92,"Clés, porte-clés, badge magnétique",1,151173382
2134,2017,92,"Livres, articles de papéterie",2,151173382
2135,2017,92,Pièces d'identités et papiers personnels,1,151173382
2136,2017,92,"Porte-monnaie / portefeuille, argent, titres",1,151173382
2137,2017,92,"Vêtements, chaussures",1,151173382
2138,2017,95,"Appareils électroniques, informatiques, appareils photo",108,221544816
2139,2017,95,"Articles d'enfants, de puériculture",7,221544816
2140,2017,95,"Articles de sport, loisirs, camping",3,221544816
2141,2017,95,Articles médicaux,3,221544816
2142,2017,95,"Bagagerie: sacs, valises, cartables",356,221544816
2143,2017,95,"Bijoux, montres",1,221544816
2144,2017,95,"Clés, porte-clés, badge magnétique",19,221544816
2145,2017,95,Divers,20,221544816
2146,2017,95,Instruments de musique,3,221544816
2147,2017,95,"Livres, articles de papéterie",4,221544816
2148,2017,95,Optique,19,221544816
2149,2017,95,Pièces d'identités et papiers personnels,117,221544816
2150,2017,95,"Porte-monnaie / portefeuille, argent, titres",107,221544816
2151,2017,95,"Vélos, trottinettes, accessoires 2 roues",3,221544816
2152,2017,95,"Vêtements, chaussures",18,221544816
2153,2018,01,"Appareils électroniques, informatiques, appareils photo",70,7939025
2154,2018,01,"Articles de sport, loisirs, camping",2,7939025
2155,2018,01,"Bagagerie: sacs, valises, cartables",111,7939025
2156,2018,01,"Clés, porte-clés, badge magnétique",3,7939025
2157,2018,01,Divers,1,7939025
2158,2018,01,Instruments de musique,1,7939025
2159,2018,01,"Livres, articles de papéterie",1,7939025
2160,2018,01,Optique,3,7939025
2161,2018,01,Pièces d'identités et papiers personnels,2,7939025
2162,2018,01,"Porte-monnaie / portefeuille, argent, titres",33,7939025
2163,2018,01,"Vélos, trottinettes, accessoires 2 roues",7,7939025
2164,2018,01,"Vêtements, chaussures",7,7939025
2165,2018,02,"Appareils électroniques, informatiques, appareils photo",36,6803703
2166,2018,02,"Articles d'enfants, de puériculture",3,6803703
2167,2018,02,"Articles de sport, loisirs, camping",2,6803703
2168,2018,02,"Bagagerie: sacs, valises, cartables",53,6803703
2169,2018,02,"Clés, porte-clés, badge magnétique",4,6803703
2170,2018,02,Divers,5,6803703
2171,2018,02,Optique,1,6803703
2172,2018,02,Pièces d'identités et papiers personnels,2,6803703
2173,2018,02,"Porte-monnaie / portefeuille, argent, titres",11,6803703
2174,2018,02,"Vélos, trottinettes, accessoires 2 roues",2,6803703
2175,2018,02,"Vêtements, chaussures",7,6803703
2176,2018,03,"Appareils électroniques, informatiques, appareils photo",12,2675575
2177,2018,03,"Articles d'enfants, de puériculture",1,2675575
2178,2018,03,"Bagagerie: sacs, valises, cartables",11,2675575
2179,2018,03,"Bijoux, montres",2,2675575
2180,2018,03,"Clés, porte-clés, badge magnétique",3,2675575
2181,2018,03,"Livres, articles de papéterie",1,2675575
2182,2018,03,Pièces d'identités et papiers personnels,3,2675575
2183,2018,03,"Porte-monnaie / portefeuille, argent, titres",2,2675575
2184,2018,03,"Vêtements, chaussures",2,2675575
2185,2018,05,"Appareils électroniques, informatiques, appareils photo",10,791640
2186,2018,05,"Bagagerie: sacs, valises, cartables",9,791640
2187,2018,05,Instruments de musique,1,791640
2188,2018,05,"Porte-monnaie / portefeuille, argent, titres",5,791640
2189,2018,05,"Vêtements, chaussures",2,791640
2190,2018,06,"Appareils électroniques, informatiques, appareils photo",257,26018010
2191,2018,06,"Articles d'enfants, de puériculture",15,26018010
2192,2018,06,"Articles de sport, loisirs, camping",23,26018010
2193,2018,06,Articles médicaux,12,26018010
2194,2018,06,"Bagagerie: sacs, valises, cartables",936,26018010
2195,2018,06,"Bijoux, montres",8,26018010
2196,2018,06,"Clés, porte-clés, badge magnétique",3,26018010
2197,2018,06,Divers,18,26018010
2198,2018,06,Instruments de musique,5,26018010
2199,2018,06,"Livres, articles de papéterie",6,26018010
2200,2018,06,Optique,5,26018010
2201,2018,06,Parapluies,4,26018010
2202,2018,06,Pièces d'identités et papiers personnels,30,26018010
2203,2018,06,"Porte-monnaie / portefeuille, argent, titres",324,26018010
2204,2018,06,"Vélos, trottinettes, accessoires 2 roues",29,26018010
2205,2018,06,"Vêtements, chaussures",234,26018010
2206,2018,08,"Appareils électroniques, informatiques, appareils photo",5,2447019
2207,2018,08,"Articles de sport, loisirs, camping",1,2447019
2208,2018,08,"Bagagerie: sacs, valises, cartables",4,2447019
2209,2018,08,Instruments de musique,1,2447019
2210,2018,08,"Porte-monnaie / portefeuille, argent, titres",3,2447019
2211,2018,08,"Vélos, trottinettes, accessoires 2 roues",1,2447019
2212,2018,10,"Appareils électroniques, informatiques, appareils photo",4,1542310
2213,2018,10,"Bagagerie: sacs, valises, cartables",3,1542310
2214,2018,10,Pièces d'identités et papiers personnels,1,1542310
2215,2018,10,"Porte-monnaie / portefeuille, argent, titres",1,1542310
2216,2018,10,"Vêtements, chaussures",4,1542310
2217,2018,11,"Appareils électroniques, informatiques, appareils photo",49,2435028
2218,2018,11,"Articles d'enfants, de puériculture",1,2435028
2219,2018,11,"Articles de sport, loisirs, camping",5,2435028
2220,2018,11,Articles médicaux,1,2435028
2221,2018,11,"Bagagerie: sacs, valises, cartables",133,2435028
